	WATERBODY_NAME	Vattendist	OMRTYP	DATUM	OLD_HID	TYP_NFS06	HID	DIST_CD	VISS_EU_CD	WATER_DISTRICT_CODE	COUNTRY	TYPE_AREA_CODE	TYPE_AREA_NO	Shape_Leng	Shape_Area	OBJECTID *	Shape *	EU_CD	MS_CD	VISS_MS_CD	NAMN	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	TYPOMR_KOD	TYPOMRNAMN	TYPE_AREA_NAME	TYPE_AREA_SUFFIX	WATER_DISTRICT_NAME
595	Yttre Täftefjärden	1	2	2011-11-18	634350-202900	20	637310-204860	SE1	SE637310-204860	SE1	SE	20	20	60009.3256	35707626.48	547.0	Polygon	SEBF27F653-F793-4C81-8614-D4200A1CDF96	WA58295799	SE637310-204860	Yttre Täftefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637310-204860	2016	Yttre Täftefjärden_(63.73,20.48)	N	 	 	60009.32679	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
596	Fjärdgrundsområdet sek namn	1	2	2011-11-21	633870-202230	20	636570-203590	SE1	SE636570-203590	SE1	SE	20	20	47111.63788	28169659.55	544.0	Polygon	SEC0156443-21D0-471A-9C90-E0F2D2E9DFDB	WA39177335	SE636570-203590	Fjärdgrundsområdet sek namn	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636570-203590	2012_2	Fjärdgrundsområdet sek namn_(63.66,20.36)	N	 	 	47111.63788	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
597	Österlångslädan	1	2	2011-11-21	633870-202230	20	636910-204040	SE1	SE636910-204040	SE1	SE	20	20	8402.431445	952888.3999	545.0	Polygon	SE2FD8A1B4-D9BF-40DF-9E79-3FB591ACA762	WA64680651	SE636910-204040	Österlångslädan	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636910-204040	2012_2	Österlångslädan_(63.69,20.4)	N	 	 	8402.431445	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
598	Megrundsområdet	1	2	2011-11-21	633460-195860	20	636150-199220	SE1	SE636150-199220	SE1	SE	20	20	2261.276859	152143.3164	543.0	Polygon	SE6C1F3836-E3A4-4A96-90E3-34404F911794	WA86698934	SE636150-199220	Megrundsområdet	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636150-199220	2012_2	Megrundsområdet_(63.62,19.92)	N	 	 	2261.276859	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
599	Hörnefors området sek namn	1	2	2011-11-21	633460-195860	20	635660-199490	SE1	SE635660-199490	SE1	SE	20	20	66955.21698	61099032.38	542.0	Polygon	SEE3D30015-4728-4AC2-AD48-93EFC0F5719B	WA27609565	SE635660-199490	Hörnefors området sek namn	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635660-199490	2012_2	Hörnefors området sek namn_(63.57,19.94)	N	 	 	66955.21699	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
600	Tallaröfjärden	3	1	2006-12-31		24	592400-181860	SE3	SE592400-181860	SE3	SE	24	24	23506.08079	3172888.0939999996	369.0	Polygon	SEAAF486EB-F745-4043-A921-510F30A60433	WA17065726	SE592400-181860	Tallaröfjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592400-181860	2012_2	Tallaröfjärden_(59.41,18.29)	N	 	 	23506.08079	24	24 - Stockholms inre skärgård och Hallsfjärden	Stockholms inre skärgård och Hallsfjärden		Norra Östersjöns vattendistrikt
601	Erstaviken	3	2	2006-12-31		12	591400-182320	SE3	SE591400-182320	SE3	SE	12n	12	38691.62126	17464752.93	343.0	Polygon	SE8A2EB1F4-FDED-4A70-A0F2-8AAB6C334981	WA66709730	SE591400-182320	Erstaviken	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591400-182320	2010	Erstaviken_(59.25,18.34)	N	 	 	38691.62126	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
602	Påskallavikområdet	4	2	2011-11-23	571000-163000	8	633846-154163	SE4	SE633846-154163	SE4	SE	8	8	35596.91589	16107028.67	532.0	Polygon	SEF961F5B0-BA26-421F-BC9C-4BBC49E12230	WA55903183	SE633846-154163	Påskallavikområdet	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633846-154163	2012_2	Påskallavikområdet_(57.17,16.49)	N	 	 	35596.9159	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten	Blekinge skärgård och Kalmarsund, inre kustvatten	n	Södra Östersjöns vattendistrikt
603	Husarviken	3	1	2011-11-23		24	658436-162998	SE3	SE658436-162998	SE3	SE	24	24	1811.0028379999999	32107.01451																								
604	Degerfjärden	2	2	2011-12-05	632246-192250	18	634040-193330	SE2	SE634040-193330	SE2	SE	18	18	96156.9843	110472203.7	533.0	Polygon	SE3312C95A-AEDB-404E-9723-573F8C90F526	WA98602313	SE634040-193330	Degerfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634040-193330	2012_2	Degerfjärden_(63.4,19.34)	N	 	 	96156.9843	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
605	Avafjärden	2	2	2011-12-05	632246-192250	18	634850-193570	SE2	SE634850-193570	SE2	SE	18	18	28571.509430000002	3697629.318	538.0	Polygon	SEF2459468-B506-495F-B656-E396C05AD5E9	WA68180974	SE634850-193570	Avafjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634850-193570	2012_2	Avafjärden_(63.49,19.35)	N	 	 	28571.509430000002	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
606	Harkskärsfjärden	2	2	2011-10-26	604400-174001	17	604675-172125	SE2	SE604675-172125	SE2	SE	17	17	35976.13502	16289994.34	447.0	Polygon	SE274DA422-18B7-4551-9533-30A8F5EF55BE	WA41795161	SE604675-172125	Harkskärsfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604675-172125	2012_2	Harkskärsfjärden_(60.78,17.37)	N	 	 	35976.13502	17	17 - Södra Bottenhavet, yttre kustvatten	Södra Bottenhavet, yttre kustvatten		Bottenhavets vattendistrikt
607	Ällöviken	2	2	2011-10-31	632220-193051	18	632090-190370	SE2	SE632090-190370	SE2	SE	18	18	13335.64993	1322871.38	523.0	Polygon	SE5AC931E3-98E2-4A38-836C-0481444029A6	WA32969083	SE632090-190370	Ällöviken	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632090-190370	2012_2	Ällöviken_(63.21,19.03)	N	 	 	13335.64993	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
608	Tennviken	2	2	2011-11-07	624600-181851	18	632090-189470	SE2	SE632090-189470	SE2	SE	18	18	17272.2193	6744920.2870000005	522.0	Polygon	SE899CE441-7A43-44A8-BC9D-E1E233E1FA7D	WA48357713	SE632090-189470	Tennviken	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632090-189470	2012_2	Tennviken_(63.2,18.96)	N	 	 	17272.2193	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
609	Törefjärden	1	2	2006-12-31		22	655260-224280	SE1	SE655260-224280	SE1	SE	22	22	32023.01904	14101278.09	637.0	Polygon	SE0168E4B1-FB77-40D8-91D6-8F0E1E79E936	WA96916933	SE655260-224280	Törefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE655260-224280	2010	Törefjärden_(65.88,22.7)	N	 	 	32023.01904	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
610	Haparandafjärden sek namn	1	2	2008-09-30	654590-240680	22	654560-246250	SE1TO	SE654560-246250	SE1TO	SE	22	22	77272.66567999999	39743273.59	629.0	Polygon	SEC38C9C04-C08C-4434-8572-07EDED8228BA	WA30700384	SE654560-246250	Haparandafjärden sek namn	CW	Y	SE1TO	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654560-246250	2010	Haparandafjärden sek namn_(65.76,24.1)	N	 	 	77272.66569	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		
611	Ostnäsfjärden	1	2	2006-12-31		20	635040-204196	SE1	SE635040-204196	SE1	SE	20	20	19726.83486	7505501.58	540.0	Polygon	SE235BB1CB-1D5F-4F21-BB7D-98D711F37673	WA56691676	SE635040-204196	Ostnäsfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635040-204196	2010	Ostnäsfjärden_(63.84,20.7)	N	 	 	19726.83487	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
612	Ultråfjärden	2	2	2011-10-31	632220-193051	18	632670-190860	SE2	SE632670-190860	SE2	SE	18	18	5619.460521	853098.5236	524.0	Polygon	SE45AB3217-EC69-43BF-9F6E-5817630E34AF	WA60090983	SE632670-190860	Ultråfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632670-190860	2012_2	Ultråfjärden_(63.26,19.08)	N	 	 	5619.460521	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
613	Alnösundet	2	2	2006-12-31		18	622500-172430	SE2	SE622500-172430	SE2	SE	18	18	28268.051389999997	11203161.16	483.0	Polygon	SE3E3C779B-1642-4EC4-9E6C-8DE8D69ECB9C	WA38927215	SE622500-172430	Alnösundet	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622500-172430	2010	Alnösundet_(62.46,17.37)	N	 	 	28268.051389999997	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
614	Västerfjärden	1	2	2006-12-31		20	634230-201605	SE1	SE634230-201605	SE1	SE	20	20	60920.21853	9031869.686	535.0	Polygon	SE34F48155-A27A-4F60-90DC-22939759D215	WA70949736	SE634230-201605	Västerfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634230-201605	2010	Västerfjärden_(63.69,20.25)	N	 	 	60920.21853	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
615	Lillfjärden	1	2	2008-09-22	634676-203000	20	634950-202940	SE1	SE634950-202940	SE1	SE	20	20	4451.214014	808063.9089	539.0	Polygon	SE925ABD29-742A-4777-A88A-93A2750D9FB1	WA37546341	SE634950-202940	Lillfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634950-202940	2010	Lillfjärden_(63.83,20.5)	N	 	 	4451.214014	20	20 - Norra Kvarkens inre kustvatten	Norra Kvarkens inre kustvatten		Bottenvikens vattendistrikt
616	Sannafjärden	2	2	2011-10-31	632220-193051	18	632760-191300	SE2	SE632760-191300	SE2	SE	18	18	23133.34721	7211206.5879999995	526.0	Polygon	SEEFB07275-05B9-4353-8131-B7835808C554	WA40561483	SE632760-191300	Sannafjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632760-191300	2012_2	Sannafjärden_(63.27,19.13)	N	 	 	23133.34721	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
617	Sörleviken	2	2	2011-11-07	624600-181851	18	628750-183300	SE2	SE628750-183300	SE2	SE	18	18	5055.667022	510718.1907	504.0	Polygon	SE2FD276CD-6A6A-48CD-8447-D5853AAF3C5E	WA17591422	SE628750-183300	Sörleviken	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE628750-183300	2012_2	Sörleviken_(62.88,18.33)	N	 	 	5055.667022	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
618	Yttre Gaviksfjärden	2	2	2011-11-07	624600-181851	18	628480-183070	SE2	SE628480-183070	SE2	SE	18	18	21947.17025	7865631.393999999	503.0	Polygon	SE61022BFF-CBAA-47CF-9EE3-8D2BD7CB64B1	WA93737096	SE628480-183070	Yttre Gaviksfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE628480-183070	2012_2	Yttre Gaviksfjärden_(62.84,18.31)	N	 	 	21947.17025	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
619	Sörbrändöfjärden	1	2	2008-10-20	652710-223116	22	652920-222650	SE1	SE652920-222650	SE1	SE	22	22	79781.57562999999	94871519.35	608.0	Polygon	SE3F45461E-D788-4007-8FE4-1687F0EC47C1	WA36649894	SE652920-222650	Sörbrändöfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652920-222650	2010	Sörbrändöfjärden_(65.48,22.47)	N	 	 	79781.57562999999	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
620	Bursfjärden	1	2	2006-12-31		22	650460-213400	SE1	SE650460-213400	SE1	SE	22	22	21924.583319999998	7597995.252	583.0	Polygon	SED1797F5B-A5DB-4824-909E-1F92D87E22D4	WA58324597	SE650460-213400	Bursfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE650460-213400	2010	Bursfjärden_(65.08,21.55)	N	 	 	21924.583319999998	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
621	Åbyfjärden	1	2	2006-12-31		22	645950-212650	SE1	SE645950-212650	SE1	SE	22	22	25482.87609	11604663.24	578.0	Polygon	SED48EA79E-7F33-4A60-ABBF-E249B5EF1175	WA53462822	SE645950-212650	Åbyfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645950-212650	2010	Åbyfjärden_(65,21.43)	N	 	 	25482.87609	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
622	Boviksfjärden	1	2	2006-12-31		22	644730-210650	SE1	SE644730-210650	SE1	SE	22	22	10791.667	2300125.879	570.0	Polygon	SE6ED91508-D003-44CE-9361-C347FA91E721	WA56747442	SE644730-210650	Boviksfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644730-210650	2010	Boviksfjärden_(64.79,21.09)	N	 	 	10791.667	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
623	Ytterviksfjärden	1	2	2008-09-17	643950-211486	22	644030-218500	SE1	SE644030-218500	SE1	SE	22	22	16179.33443	3038093.381	566.0	Polygon	SE8E95412C-4CB9-495A-8AE7-B4A16F4BCD28	WA74583412	SE644030-218500	Ytterviksfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644030-218500	2010	Ytterviksfjärden_(64.67,21.14)	N	 	 	16179.33443	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
624	Mulöviken	1	2	2011-11-08	729996-179691	22	656300-222750	SE1	SE656300-222750	SE1	SE	22	22	6988.429563	2053259.4430000002	638.0	Polygon	SE6CA25C51-26B0-42E2-A7E0-607A1BE257FD	WA28156862	SE656300-222750	Mulöviken	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE656300-222750	2012_2	Mulöviken_(65.63,22.27)	N	 	 	6988.429563	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
625	Ersnäsfjärden	1	2	2011-11-09	652630-220570	22	654860-219880	SE1	SE654860-219880	SE1	SE	22	22	30927.63921	17545596.55	633.0	Polygon	SEC435DC99-31DD-49A8-8333-F4988C53405D	WA39657230	SE654860-219880	Ersnäsfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654860-219880	2012_2	Ersnäsfjärden_(65.49,21.98)	N	 	 	30927.63921	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
626	Möröfjärden	1	2	2011-11-09	652630-220570	22	655180-218660	SE1	SE655180-218660	SE1	SE	22	22	22159.68116	4623642.89	636.0	Polygon	SE95227651-2645-4BFA-83F5-70C61C16AE6C	WA47332831	SE655180-218660	Möröfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE655180-218660	2012_2	Möröfjärden_(65.5,21.9)	N	 	 	22159.68116	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
627	Fårholmen	2	2	2011-10-27	612230-172001	16	605630-179220	SE2	SE605630-179220	SE2	SE	16	16	5200.519274	601122.0922	451.0	Polygon	SE91A45811-D3D9-48C9-BE86-F83E5A9E120B	WA77566993	SE605630-179220	Fårholmen	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605630-179220	2012_2	Fårholmen_(60.94,17.15)	N	 	 	5200.519274	16	16 - Södra Bottenhavet, inre kustvatten	Södra Bottenhavet, inre kustvatten		Bottenhavets vattendistrikt
628	Långvindsfjärden	2	2	2011-07-15		16	612791-171130	SE2	SE612791-171130	SE2	SE	16	16	36354.15643	11191492.41	463.0	Polygon	SED7D4885E-0075-4080-AC7D-58B9936042DB	WA82994302	SE612791-171130	Långvindsfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE612791-171130	2010	Långvindsfjärden_(61.46,17.17)	N	 	 	36354.15643	16	16 - Södra Bottenhavet, inre kustvatten	Södra Bottenhavet, inre kustvatten		Bottenhavets vattendistrikt
629	Norrsundet	2	2	2011-10-27	612230-172001	16	605760-171000	SE2	SE605760-171000	SE2	SE	16	16	34349.32363	13749325.05	453.0	Polygon	SED794B2ED-2E10-4E5E-A52A-36DB07BB1CD4	WA87973988	SE605760-171000	Norrsundet	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605760-171000	2012_2	Norrsundet_(60.96,17.18)	N	 	 	34349.32363	16	16 - Södra Bottenhavet, inre kustvatten	Södra Bottenhavet, inre kustvatten		Bottenhavets vattendistrikt
630	Gullmarn centralbassäng	5	2	2006-12-31		2	581700-113000	SE5	SE581700-113000	SE5	SE	2	2	113016.4224	49596857.49	208.0	Polygon	SEB1420208-9106-4746-9E8F-44376E7311AA	WA46670058	SE581700-113000	Gullmarn centralbassäng	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581700-113000	2010	Gullmarn centralbassäng_(58.31,11.53)	N	 	 	113016.4224	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
631	Kalvöfjorden	5	2	2006-12-31		1	580610-113615	SE5	SE580610-113615	SE5	SE	1n	1	43377.12408	11290045.06	185.0	Polygon	SEE4DA5536-5A47-46F6-AD01-85E01F12C3A8	WA12109072	SE580610-113615	Kalvöfjorden	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580610-113615	2010	Kalvöfjorden_(58.11,11.61)	N	 	 	43377.12408	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
632	Halsefjorden	5	2	2006-12-31		2	580688-114860	SE5	SE580688-114860	SE5	SE	2	2	34408.93497	14051384.07	187.0	Polygon	SE56FD9ECC-17D5-4797-8C11-51B80AE20DC7	WA69972288	SE580688-114860	Halsefjorden	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580688-114860	2010	Halsefjorden_(58.12,11.79)	N	 	 	34408.93497	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
633	Askeröfjorden	5	2	2006-12-31		2	580500-114725	SE5	SE580500-114725	SE5	SE	2	2	60623.81815	18225123.52	181.0	Polygon	SEA242C63C-4D96-4862-9EDF-3D5EFC3F6607	WA16499529	SE580500-114725	Askeröfjorden	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580500-114725	2010	Askeröfjorden_(58.07,11.8)	N	 	 	60623.81815	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
634	Hake fjord	5	2	2006-12-31		2	575700-114240	SE5	SE575700-114240	SE5	SE	2	2	135626.6597	75725564.01	162.0	Polygon	SE4197F2B2-3564-4AD9-A566-01F6BA24497C	WA55040263	SE575700-114240	Hake fjord	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575700-114240	2010	Hake fjord_(57.98,11.73)	N	 	 	135626.6597	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
635	Fjällbacka inre skärgård	5	2	2006-12-31		1	583710-111535	SE5	SE583710-111535	SE5	SE	1n	1	73125.05978	13430042.95	254.0	Polygon	SECA24EDEE-005B-4093-ACB4-4667F992ACDC	WA10574943	SE583710-111535	Fjällbacka inre skärgård	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583710-111535	2010	Fjällbacka inre skärgård_(58.58,11.29)	N	 	 	73125.05978	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
636	Havstensfjorden	5	2	2006-12-31		2	581740-114820	SE5	SE581740-114820	SE5	SE	2	2	121941.2612	54111198.78	209.0	Polygon	SEE5CADF0A-6E3E-4BF9-B2DD-DDF9FCDB3D1F	WA43270311	SE581740-114820	Havstensfjorden	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581740-114820	2010	Havstensfjorden_(58.31,11.74)	N	 	 	121941.2612	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
637	Halsöfjärden	4	2	2006-12-31		12	580735-165296	SE4	SE580735-165296	SE4	SE	12s	12	81772.7079	34397300.23	188.0	Polygon	SE63F8DFFA-1E91-45C2-9A71-3CF5BECC02C2	WA39688881	SE580735-165296	Halsöfjärden	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580735-165296	2010	Halsöfjärden_(58.11,16.87)	N	 	 	81772.7079	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra	Östergötlands samt Stockholms skärgård, mellankustvatten, södra		Södra Östersjöns vattendistrikt
638	Inre Gamlebyviken	4	2	2006-12-31		12	575150-162700	SE4	SE575150-162700	SE4	SE	12s	12	30662.07797	9610022.712000001	148.0	Polygon	SE88F70B3D-91E5-4FE3-BC5B-A679DA9F1E50	WA48529659	SE575150-162700	Inre Gamlebyviken	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575150-162700	2010	Inre Gamlebyviken_(57.86,16.45)	N	 	 	30662.07797	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra	Östergötlands samt Stockholms skärgård, mellankustvatten, södra		Södra Östersjöns vattendistrikt
639	N Ölands kustvatten	4	2	2006-12-31		10	570000-170351	SE4	SE570000-170351	SE4	SE	10	10	197691.7417	229131273.0	71.0	Polygon	SE0FE6B45D-2AD4-4005-819D-602F18DF998D	WA43220560	SE570000-170351	N Ölands kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570000-170351	2010	N Ölands kustvatten_(57.07,17.01)	N	 	 	197691.7417	10	10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	n	Södra Östersjöns vattendistrikt
640	S Ölands kustvatten	4	2	2006-12-31		10	562410-164001	SE4	SE562410-164001	SE4	SE	10	10	180985.9488	201866968.7	57.0	Polygon	SEF18FCBD0-58B4-481F-B1C2-CD6175A2342D	WA41402327	SE562410-164001	S Ölands kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE562410-164001	2010	S Ölands kustvatten_(56.5,16.65)	N	 	 	180985.9488	10	10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	n	Södra Östersjöns vattendistrikt
641	Svartviksfjärden	2	2	2006-12-31		18	622000-172300	SE2	SE622000-172300	SE2	SE	18	18	12007.23098	3284863.512	477.0	Polygon	SED30F3A3E-3F28-4C24-83BC-A18AF5748B0D	WA67738940	SE622000-172300	Svartviksfjärden	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622000-172300	2010	Svartviksfjärden_(62.32,17.38)	N	 	 	12007.23098	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten	Norra Bottenhavet, Höga kusten, inre kustvatten		Bottenhavets vattendistrikt
