OBJECTID *	Shape *	EU_CD	MS_CD	VISS_EU_CD	VISS_MS_CD	NAMN	TYP_NFS06	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
584	Polygon	SEBF95DE97-9DCE-4CA7-8BD8-3630F59036D0	WA53153352	SE650750-213500	SE650750-213500	Jävrefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE650750-213500	2006-12-31	2010	Jävrefjärden_(65.12,21.57)	N	 	 	28152.15638	16721049.89	22	22 - Bottenviken, inre kustvatten
585	Polygon	SEE3D5F335-3BF1-4183-AAB5-176AA16254D7	WA72045556	SE651075-213700	SE651075-213700	Bondöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651075-213700	2006-12-31	2010	Bondöfjärden_(65.19,21.61)	N	 	 	55903.13831	58603283.9	22	22 - Bottenviken, inre kustvatten
586	Polygon	SEF70A3005-9DA3-434B-A70E-0305EA256106	WA35010510	SE651475-214300	SE651475-214300	Vargödraget	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651475-214300	2006-12-31	2010	Vargödraget_(65.26,21.71)	N	 	 	45364.0854	40337472.51	22	22 - Bottenviken, inre kustvatten
587	Polygon	SE048C5EB2-E51D-429A-8888-0A9D3E327E76	WA98837905	SE651500-213108	SE651500-213108	Yttrefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651500-213108	2006-12-31	2010	Yttrefjärden_(65.26,21.5)	N	 	 	18268.16138	7930489.035	22	22 - Bottenviken, inre kustvatten
588	Polygon	SE95287216-F12F-4D53-81E6-D7623AD09393	WA60869937	SE651800-214740	SE651800-214740	Baggholmsdraget	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651800-214740	2006-12-31	2010	Baggholmsdraget_(65.31,21.76)	N	 	 	25227.87557	18515506.2	22	22 - Bottenviken, inre kustvatten
589	Polygon	SE9DAF9D44-25F9-45C3-B151-CAE801DF757E	WA65006613	SE651818-212790	SE651818-212790	Inrefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651818-212790	2011-11-21	2012_2	Inrefjärden_(65.3,21.45)	N	 	 	19164.91494	6638210.607	22	22 - Bottenviken, inre kustvatten
590	Polygon	SEE949AC0C-A9D0-4750-984F-0289C60C2E00	WA23182982	SE651940-213930	SE651940-213930	Haraholmsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651940-213930	2006-12-31	2010	Haraholmsfjärden_(65.31,21.64)	N	 	 	21541.82939	9069281.829	22	22 - Bottenviken, inre kustvatten
591	Polygon	SEFE81EAE5-E57B-4A33-AFA0-1D1F2680552C	WA63032856	SE652000-213210	SE652000-213210	Nördfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652000-213210	2006-12-31	2010	Nördfjärden_(65.33,21.52)	N	 	 	15690.43563	3827835.906	22	22 - Bottenviken, inre kustvatten
592	Polygon	SE228FFC6A-2291-4DE6-8D43-F4A90AD76117	WA30868379	SE652000-214000	SE652000-214000	Mjoöfjärden sek namn	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652000-214000	2006-12-31	2010	Mjoöfjärden sek namn_(65.32,21.7)	N	 	 	20489.51081	8296885.462	22	22 - Bottenviken, inre kustvatten
593	Polygon	SE67A3620F-7E55-4D48-9A82-E924510BCA3D	WA33917743	SE652066-214400	SE652066-214400	Storfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652066-214400	2006-12-31	2010	Storfjärden_(65.35,21.77)	N	 	 	57813.35975	45094409.12	22	22 - Bottenviken, inre kustvatten
594	Polygon	SEB37F8862-9D4E-4D4F-A276-4D307B38B6D5	WA85503851	SE652075-213500	SE652075-213500	Davids stenar	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652075-213500	2006-12-31	2010	Davids stenar_(65.35,21.57)	N	 	 	17107.26413	6789397.799	22	22 - Bottenviken, inre kustvatten
595	Polygon	SEE1C723C7-F294-4E11-95CE-E688692233F5	WA47210548	SE652150-213000	SE652150-213000	Rävahavet	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652150-213000	2006-12-31	2010	Rävahavet_(65.36,21.51)	N	 	 	23451.003	5166543.952	22	22 - Bottenviken, inre kustvatten
596	Polygon	SE7DCB2B06-5A3D-4E44-86BE-98137AE4B0B8	WA39818143	SE652250-213000	SE652250-213000	Bärtnäsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652250-213000	2006-12-31	2010	Bärtnäsfjärden_(65.37,21.49)	N	 	 	25447.79558	6692198.923	22	22 - Bottenviken, inre kustvatten
597	Polygon	SEE2B8C49E-1079-49AA-A007-028C398EA51F	WA24378904	SE652250-213430	SE652250-213430	Håkansöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652250-213430	2006-12-31	2010	Håkansöfjärden_(65.38,21.55)	N	 	 	26491.91858	8708643.529	22	22 - Bottenviken, inre kustvatten
598	Polygon	SE1AF83C27-C062-4831-9537-270CB44EC0CA	WA23431521	SE652385-214180	SE652385-214180	Brändöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652385-214180	2006-12-31	2010	Brändöfjärden_(65.4,21.71)	N	 	 	15524.1553	3998320.308	22	22 - Bottenviken, inre kustvatten
599	Polygon	SE7413CC39-E1C2-4AC7-BD79-D8D215120B99	WA35138592	SE652400-220070	SE652400-220070	Mannöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652400-220070	2006-12-31	2010	Mannöfjärden_(65.41,22.01)	N	 	 	15262.88398	6256155.491	22	22 - Bottenviken, inre kustvatten
601	Polygon	SE35945E11-F397-4D82-A16E-E67CA3FE56E5	WA17146996	SE652450-222116	SE652450-222116	Sandgrönnfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652450-222116	2006-12-31	2010	Sandgrönnfjärden_(65.42,22.38)	N	 	 	41144.83351	47015893.71	22	22 - Bottenviken, inre kustvatten
602	Polygon	SE88BC54FA-C1F8-43EA-916F-17369EBBA826	WA22245665	SE652465-214080	SE652465-214080	Bastafjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652465-214080	2006-12-31	2010	Bastafjärden_(65.41,21.67)	N	 	 	10152.98607	2044918.617	22	22 - Bottenviken, inre kustvatten
603	Polygon	SE3371EB42-4C7C-4AE0-B8F4-44EC89202F1C	WA80793225	SE652475-215750	SE652475-215750	Holfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652475-215750	2006-12-31	2010	Holfjärden_(65.42,21.94)	N	 	 	20499.78025	9744453.311	22	22 - Bottenviken, inre kustvatten
604	Polygon	SE085EB585-5EAA-4FBD-8642-E5496FEF2410	WA97645943	SE652500-213500	SE652500-213500	Harrbäcksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652500-213500	2006-12-31	2010	Harrbäcksfjärden_(65.42,21.57)	N	 	 	11441.1812	3448285.922	22	22 - Bottenviken, inre kustvatten
605	Polygon	SEF5442341-77A3-4ACC-8F4F-456FA9F4473D	WA94393116	SE652686-221500	SE652686-221500	Germandöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652686-221500	2006-12-31	2010	Germandöfjärden_(65.48,22.22)	N	 	 	44601.09244	42989862.12	22	22 - Bottenviken, inre kustvatten
606	Polygon	SE2E5427F8-AC25-483C-8973-C16AB0A5F58D	WA33608717	SE652830-222116	SE652830-222116	Västantillfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652830-222116	2006-12-31	2010	Västantillfjärden_(65.46,22.35)	N	 	 	38715.76917	24005936.03	22	22 - Bottenviken, inre kustvatten
607	Polygon	SE8A3CD363-E787-468F-8EAF-BA8ECF2F1506	WA72712912	SE652855-224000	SE652855-224000	Bastaskärsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652855-224000	2006-12-31	2010	Bastaskärsfjärden_(65.49,22.63)	N	 	 	38344.55486	27217293.25	22	22 - Bottenviken, inre kustvatten
608	Polygon	SE3F45461E-D788-4007-8FE4-1687F0EC47C1	WA36649894	SE652920-222650	SE652920-222650	Sörbrändöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652920-222650	2008-10-20	2010	Sörbrändöfjärden_(65.48,22.47)	N	 	 	79781.57563	94871519.35	22	22 - Bottenviken, inre kustvatten
609	Polygon	SEF5C2065A-4E92-4444-BEE7-48152F81A239	WA90387007	SE653116-224623	SE653116-224623	Saxskärsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653116-224623	2006-12-31	2010	Saxskärsfjärden_(65.52,22.75)	N	 	 	28308.59267	23604007.8	22	22 - Bottenviken, inre kustvatten
610	Polygon	SEBBB1E744-FD94-480A-9D6C-B8CB0EA44569	WA71632844	SE653140-224000	SE653140-224000	Degeröfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653140-224000	2006-12-31	2010	Degeröfjärden_(65.52,22.66)	N	 	 	43091.0017	26730886.3	22	22 - Bottenviken, inre kustvatten
611	Polygon	SE42AF2033-D2D3-4A74-B78E-5F1AC8CE406E	WA40341745	SE653176-222000	SE653176-222000	Sandöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653176-222000	2006-12-31	2010	Sandöfjärden_(65.53,22.33)	N	 	 	26786.11323	13048810.74	22	22 - Bottenviken, inre kustvatten
612	Polygon	SEE9F86496-DCFA-4BD2-BB68-71E8E348B7F4	WA88867050	SE653303-222900	SE653303-222900	Hindersöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653303-222900	2006-12-31	2010	Hindersöfjärden_(65.57,22.45)	N	 	 	73531.76306	73398508.43	22	22 - Bottenviken, inre kustvatten
613	Polygon	SE82119F2A-5027-4A07-9836-36BA0669D79A	WA56319995	SE653740-222800	SE653740-222800	Hamnöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653740-222800	2006-12-31	2010	Hamnöfjärden_(65.62,22.47)	N	 	 	24283.61669	16472741.64	22	22 - Bottenviken, inre kustvatten
616	Polygon	SE486B4298-E3E4-490C-A3F4-B9BF6EE06FAE	WA86369350	SE653900-223280	SE653900-223280	Fjuksöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653900-223280	2006-12-31	2010	Fjuksöfjärden_(65.64,22.54)	N	 	 	44114.24039	46121769.89	22	22 - Bottenviken, inre kustvatten
617	Polygon	SEE6FCC41E-BACE-45D8-9B2C-B7BC70D7ABA1	WA13577979	SE654000-222430	SE654000-222430	S. Sigfridsöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654000-222430	2006-12-31	2010	S. Sigfridsöfjärden_(65.68,22.41)	N	 	 	27887.97162	19603991.65	22	22 - Bottenviken, inre kustvatten
619	Polygon	SE96AEB7A4-B97E-4B7A-8AC0-2CA9E50C9983	WA41727841	SE654110-224850	SE654110-224850	Båtöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654110-224850	2006-12-31	2010	Båtöfjärden_(65.69,22.83)	N	 	 	60805.19025	45790846.49	22	22 - Bottenviken, inre kustvatten
622	Polygon	SE4EE82414-74EE-403E-AAAD-07CF21E102F2	WA21787226	SE654200-222920	SE654200-222920	Tistersöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654200-222920	2006-12-31	2010	Tistersöfjärden_(65.7,22.49)	N	 	 	22594.66892	25598650.02	22	22 - Bottenviken, inre kustvatten
623	Polygon	SE82401A81-F842-4B4B-90E1-AD382957472C	WA22437208	SE654291-224000	SE654291-224000	Bergöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654291-224000	2006-12-31	2010	Bergöfjärden_(65.73,22.63)	N	 	 	109887.6755	96201182.97	22	22 - Bottenviken, inre kustvatten
624	Polygon	SE34161E8A-117D-4986-B9C6-07497B21BC00	WA22475309	SE654330-222200	SE654330-222200	N. Sigfridsöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654330-222200	2006-12-31	2010	N. Sigfridsöfjärden_(65.72,22.36)	N	 	 	19106.0684	10408979.75	22	22 - Bottenviken, inre kustvatten
625	Polygon	SEFD334953-2AEF-4FA8-9B7F-BC692339D0DE	WA61316927	SE654360-235780	SE654360-235780	Skomakarfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654360-235780	2006-12-31	2010	Skomakarfjärden_(65.75,23.97)	N	 	 	96533.74478	96589472.27	22	22 - Bottenviken, inre kustvatten
626	Polygon	SE9C0AF723-B39F-4C0E-ACD6-E7AEE26F8195	WA72951447	SE654470-222700	SE654470-222700	Gussöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654470-222700	2006-12-31	2010	Gussöfjärden_(65.76,22.44)	N	 	 	53436.47004	64273175.81	22	22 - Bottenviken, inre kustvatten
627	Polygon	SEF3ADA022-6412-4944-8F3E-8608BD093A3B	WA96879306	SE654490-220870	SE654490-220870	Börstskärsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654490-220870	2011-11-09	2012_2	Börstskärsfjärden_(65.46,22.08)	N	 	 	50063.36774	48503417.98	22	22 - Bottenviken, inre kustvatten
628	Polygon	SEE836C576-3051-41DE-91C0-2CFB6E24A7A2	WA99227432	SE654500-232000	SE654500-232000	Repskärsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654500-232000	2006-12-31	2010	Repskärsfjärden_(65.75,23.35)	N	 	 	130964.3693	60290141.29	22	22 - Bottenviken, inre kustvatten
629	Polygon	SEC38C9C04-C08C-4434-8572-07EDED8228BA	WA30700384	SE654560-246250	SE654560-246250	Haparandafjärden sek namn	22	CW	Y	SE1TO	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654560-246250	2008-09-30	2010	Haparandafjärden sek namn_(65.76,24.1)	N	 	 	77272.66569	39743273.59	22	22 - Bottenviken, inre kustvatten
630	Polygon	SE7E9E088C-C829-46F2-B6E4-F58204D282E8	WA87929916	SE654570-225230	SE654570-225230	Rånöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654570-225230	2006-12-31	2010	Rånöfjärden_(65.75,22.88)	N	 	 	85997.0178	62848618.42	22	22 - Bottenviken, inre kustvatten
631	Polygon	SEE07C437A-B9A1-4A66-9319-00B6779B67B5	WA70941197	SE654575-234250	SE654575-234250	Seskaröfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654575-234250	2006-12-31	2010	Seskaröfjärden_(65.78,23.71)	N	 	 	109862.6919	72717186	22	22 - Bottenviken, inre kustvatten
632	Polygon	SED20E4049-339A-411F-917E-A677F50DD506	WA67483548	SE654820-222660	SE654820-222660	Rånefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654820-222660	2006-12-31	2010	Rånefjärden_(65.82,22.43)	N	 	 	82674.01039	51376223.75	22	22 - Bottenviken, inre kustvatten
633	Polygon	SEC435DC99-31DD-49A8-8333-F4988C53405D	WA39657230	SE654860-219880	SE654860-219880	Ersnäsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654860-219880	2011-11-09	2012_2	Ersnäsfjärden_(65.49,21.98)	N	 	 	30927.63921	17545596.55	22	22 - Bottenviken, inre kustvatten
634	Polygon	SECD2796FE-5AE4-4CF6-AF17-D65A1D043F42	WA23330224	SE654990-224540	SE654990-224540	Siknäsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654990-224540	2006-12-31	2010	Siknäsfjärden_(65.82,22.8)	N	 	 	39649.37984	28103726.04	22	22 - Bottenviken, inre kustvatten
635	Polygon	SE49BFB954-CFB9-4294-92F9-85D410335E6E	WA71842596	SE655120-220380	SE655120-220380	Måttsundsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE655120-220380	2011-11-09	2012_2	Måttsundsfjärden_(65.51,22.01)	N	 	 	40507.44735	12658383.85	22	22 - Bottenviken, inre kustvatten
636	Polygon	SE95227651-2645-4BFA-83F5-70C61C16AE6C	WA47332831	SE655180-218660	SE655180-218660	Möröfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE655180-218660	2011-11-09	2012_2	Möröfjärden_(65.5,21.9)	N	 	 	22159.68116	4623642.89	22	22 - Bottenviken, inre kustvatten
637	Polygon	SE0168E4B1-FB77-40D8-91D6-8F0E1E79E936	WA96916933	SE655260-224280	SE655260-224280	Törefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE655260-224280	2006-12-31	2010	Törefjärden_(65.88,22.7)	N	 	 	32023.01904	14101278.09	22	22 - Bottenviken, inre kustvatten
638	Polygon	SE6CA25C51-26B0-42E2-A7E0-607A1BE257FD	WA28156862	SE656300-222750	SE656300-222750	Mulöviken	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE656300-222750	2011-11-08	2012_2	Mulöviken_(65.63,22.27)	N	 	 	6988.429563	2053259.443	22	22 - Bottenviken, inre kustvatten
639	Polygon	SE3F5ED431-197D-44C4-9EA5-276CEA23361E	WA88765112	SE656620-222480	SE656620-222480	Granöfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE656620-222480	2011-11-08	2012_2	Granöfjärden_(65.66,22.25)	N	 	 	10433.27085	4224557.516	22	22 - Bottenviken, inre kustvatten
640	Polygon	SE13D27867-9ED5-42A5-9C19-2BC512886992	WA51252592	SE656840-222800	SE656840-222800	Bergnäsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE656840-222800	2011-11-08	2012_2	Bergnäsfjärden_(65.68,22.28)	N	 	 	23940.35658	7241271.945	22	22 - Bottenviken, inre kustvatten
648	Polygon	SE7A069665-6F47-4E2C-A49F-5370ABA5FC74	WA23986977	SE728806-179329	SE728806-179329	Yttre Lulefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE728806-179329	2007-03-27	2010	Yttre Lulefjärden_(65.56,22.17)	N	 	 	21963.9677	9560096.713	22	22 - Bottenviken, inre kustvatten
649	Polygon	SEF6115856-2565-4755-B9C1-AD2DCF3FE846	WA96663883	SE729159-179002	SE729159-179002	Inre Lulefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE729159-179002	2007-03-27	2010	Inre Lulefjärden_(65.59,22.1)	N	 	 	17992.30368	7831379.115	22	22 - Bottenviken, inre kustvatten
650	Polygon	SEB0A6FE15-5EF3-48D8-B688-47511237892D	WA85751283	SE729849-180191	SE729849-180191	Björköfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE729849-180191	2007-03-19	2010	Björköfjärden_(65.65,22.37)	N	 	 	30312.04228	16196173.3	22	22 - Bottenviken, inre kustvatten
651	Polygon	SE68199317-8640-41A0-A618-75FB2C2F1814	WA40215040	SE731175-867144	SE731175-867144	Storöfjärden	22	CW	P	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE731175-867144	2016-10-17	2016	Storöfjärden_(23.02,65.72)	N	 	 	62274.06714	52487764.84	22	22 - Bottenviken, inre kustvatten
652	Polygon	SE8455711D-7E54-4011-93B0-6368B6D32AD9	WA41428741	SE731734-867204	SE731734-867204	Slumpfjärden	22	CW	P	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE731734-867204	2016-10-17	2016	Slumpfjärden_(23.03,65.77)	N	 	 	5597.601284	1169295.295	22	22 - Bottenviken, inre kustvatten
653	Polygon	SE3D6BC86A-D9B3-492A-8AE4-0EA397B4A17C	WA13364303	SE732081-888706	SE732081-888706	Bodöfjärden	22	CW	P	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE732081-888706	2016-10-17	2016	Bodöfjärden_(23.55,65.76)	N	 	 	74937.19836	46118872.81	22	22 - Bottenviken, inre kustvatten
654	Polygon	SE300EF99C-EF25-454D-9339-E98D57D41DAA	WA95574475	SE732410-884539	SE732410-884539	Kroksfjärden	22	CW	P	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE732410-884539	2016-10-17	2016	Bodöfjärden_(23.43,65.81)	N	 	 	34001.02694	9803745.697	22	22 - Bottenviken, inre kustvatten
557	Polygon	SE7B43F7FA-D06C-46B7-AD89-C6E7BD022196	WA99659978	SE641250-211751	SE641250-211751	S Bottenvikens kustvatten	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE641250-211751	2006-12-31	2010	S Bottenvikens kustvatten_(64.24,21.27)	N	 	 	224100.8406	323799421.6	23	23 - Bottenviken, yttre kustvatten
579	Polygon	SE3EDD4353-F03D-4831-8C2A-77B7601916DD	WA57296754	SE646360-213700	SE646360-213700	Skelleftebukten	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE646360-213700	2011-11-17	2012_2	Skelleftebukten_(64.63,21.38)	N	 	 	47649.27602	59221442.82	23	23 - Bottenviken, yttre kustvatten
581	Polygon	SEFAE85DC2-A7BC-4B47-82CB-E541C274B791	WA40058582	SE648760-213140	SE648760-213140	N m Bottenvikens kustvatten	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE648760-213140	2011-12-07	2012_2	N m Bottenvikens kustvatten_(64.71,21.4)	N	 	 	231094.6287	375469939.2	23	23 - Bottenviken, yttre kustvatten
600	Polygon	SEB34D997F-E272-4CF5-8183-5F318F3CAD21	WA25246031	SE652400-223501	SE652400-223501	Norrbottens skärgårds kustvatten	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652400-223501	2006-12-31	2010	Norrbottens skärgårds kustvatten_(65.28,22.18)	N	 	 	756612.2663	2334241797	23	23 - Bottenviken, yttre kustvatten
614	Polygon	SEEE96FDA5-A99E-439B-BA42-E361D5617197	WA23054293	SE653840-247900	SE653840-247900	Knivskärsfjärden	23	CW	Y	SE1TO	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653840-247900	2008-09-30	2010	Knivskärsfjärden_(65.64,24.14)	N	 	 	41437.31846	34086992.83	23	23 - Bottenviken, yttre kustvatten
615	Polygon	SE4EB4DD39-F273-4550-84B0-A45A25C22870	WA11434006	SE653870-235570	SE653870-235570	Enskärsfjärden	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653870-235570	2006-12-31	2010	Enskärsfjärden_(65.67,23.9)	N	 	 	75302.13822	112584903.6	23	23 - Bottenviken, yttre kustvatten
618	Polygon	SEA6409D7E-616D-414F-81BA-363DE6631B38	WA45735183	SE654100-234100	SE654100-234100	S. Seskaröfjärden sek namn	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654100-234100	2006-12-31	2010	S. Seskaröfjärden sek namn_(65.65,23.71)	N	 	 	108577.454	201966955.7	23	23 - Bottenviken, yttre kustvatten
620	Polygon	SE160E5E93-4F0F-4654-84AE-BD06D39229C7	WA99670124	SE654130-249500	SE654130-249500	Katajafjärden	23	CW	Y	SE1TO	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654130-249500	2008-10-08	2010	Katajafjärden_(65.69,24.15)	N	 	 	14582.07235	6836790.286	23	23 - Bottenviken, yttre kustvatten
621	Polygon	SEFBC49BC0-F986-4FBF-BAD6-92219AD45F62	WA64054120	SE654150-240380	SE654150-240380	Hamnskärsfjärden	23	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654150-240380	2006-12-31	2010	Hamnskärsfjärden_(65.68,24.05)	N	 	 	27325.5633	25722242.93	23	23 - Bottenviken, yttre kustvatten
331	Polygon	SE84E4FD2D-3BAF-4573-B676-8F0D2EF69265	WA48441248	SE590740-174135	SE590740-174135	Hallsfjärden	24	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590740-174135	2009-09-30	2012_2	Hallsfjärden_(59.1,17.7)	N	 	 	16918.07012	4989406.967	24	24 - Stockholms inre skärgård och Hallsfjärden
